,Article,rev_id,page_id,user,timestamp,Quality,article_type
0,Parallel computing,850357480,22173,WOSlinker,2018-07-15T11:19:09Z,FA,Good
1,Parallel computing,844288857,22173,Arthur Rubin (alternate),2018-06-03T23:33:14Z,FA,Good
2,Parallel computing,807179335,22173,Arkansalty,2017-10-26T11:59:51Z,FA,Good
3,Parallel computing,791405619,22173,JFG,2017-07-20T01:58:52Z,FA,Good
4,Parallel computing,791405528,22173,JFG,2017-07-20T01:58:00Z,FA,Good
5,Parallel computing,791398051,22173,Certes,2017-07-20T00:32:10Z,FA,Good
6,Parallel computing,791392318,22173,Sławomir Biały,2017-07-19T23:55:49Z,FA,Good
7,Parallel computing,791389948,22173,Volunteer1234,2017-07-19T23:33:40Z,FA,Good
8,Parallel computing,785782581,22173,Certes,2017-06-15T11:39:59Z,FA,Good
9,Parallel computing,781500946,22173,Certes,2017-05-21T16:33:39Z,FA,Good
10,Parallel computing,780837653,22173,JFG,2017-05-17T13:40:00Z,FA,Good
11,Parallel computing,780835055,22173,Certes,2017-05-17T13:18:25Z,FA,Good
12,Parallel computing,780833997,22173,JFG,2017-05-17T13:10:37Z,FA,Good
13,Parallel computing,780833286,22173,Certes,2017-05-17T13:03:57Z,FA,Good
14,Parallel computing,780813557,22173,JFG,2017-05-17T10:05:27Z,FA,Good
15,Parallel computing,780813083,22173,Certes,2017-05-17T10:00:46Z,FA,Good
16,Parallel computing,780752110,22173,JFG,2017-05-17T00:06:06Z,FA,Good
17,Parallel computing,780752057,22173,JFG,2017-05-17T00:05:32Z,FA,Good
18,Parallel computing,780742380,22173,JFG,2017-05-16T22:30:50Z,FA,Good
19,Parallel computing,780741011,22173,Power~enwiki,2017-05-16T22:18:23Z,FA,Good
20,Parallel computing,780740728,22173,JFG,2017-05-16T22:15:18Z,FA,Good
21,Parallel computing,780739986,22173,JFG,2017-05-16T22:08:12Z,FA,Good
22,Parallel computing,780739838,22173,JFG,2017-05-16T22:06:59Z,FA,Good
23,Parallel computing,780717036,22173,Certes,2017-05-16T19:37:49Z,FA,Good
24,Parallel computing,780554522,22173,Power~enwiki,2017-05-15T20:57:27Z,FA,Good
25,Parallel computing,780472850,22173,Certes,2017-05-15T10:04:24Z,FA,Good
26,Parallel computing,780459416,22173,Snuge purveyor,2017-05-15T07:24:12Z,FA,Good
27,Parallel computing,780429792,22173,Power~enwiki,2017-05-15T01:44:40Z,FA,Good
28,Parallel computing,779490374,22173,Power~enwiki,2017-05-09T05:48:09Z,FA,Good
29,Parallel computing,779489952,22173,Power~enwiki,2017-05-09T05:42:52Z,FA,Good
30,Parallel computing,779437286,22173,Certes,2017-05-08T22:33:11Z,FA,Good
31,Parallel computing,779421284,22173,Sławomir Biały,2017-05-08T20:26:34Z,FA,Good
32,Parallel computing,779419893,22173,Certes,2017-05-08T20:17:29Z,FA,Good
33,Parallel computing,779417711,22173,Power~enwiki,2017-05-08T20:03:00Z,FA,Good
34,Parallel computing,779417090,22173,Sławomir Biały,2017-05-08T19:58:32Z,FA,Good
35,Parallel computing,779410978,22173,Power~enwiki,2017-05-08T19:14:12Z,FA,Good
36,Parallel computing,779406642,22173,Sławomir Biały,2017-05-08T18:43:41Z,FA,Good
37,Parallel computing,779405889,22173,Sławomir Biały,2017-05-08T18:38:19Z,FA,Good
38,Parallel computing,779403154,22173,Power~enwiki,2017-05-08T18:21:27Z,FA,Good
39,Parallel computing,777057782,22173,JFG,2017-04-25T00:07:02Z,FA,Good
40,Parallel computing,777052016,22173,Certes,2017-04-24T23:23:31Z,FA,Good
41,Parallel computing,777051732,22173,Certes,2017-04-24T23:20:31Z,FA,Good
42,Parallel computing,777048250,22173,Sławomir Biały,2017-04-24T22:49:36Z,FA,Good
43,Parallel computing,777048099,22173,Mykhal,2017-04-24T22:48:16Z,FA,Good
44,Parallel computing,777046568,22173,Mykhal,2017-04-24T22:35:51Z,FA,Good
45,Parallel computing,773631908,22173,L3X1,2017-04-03T14:18:28Z,FA,Good
46,Parallel computing,773553849,22173,Rollingcontributor,2017-04-03T03:30:11Z,FA,Good
47,Parallel computing,773373333,22173,L3X1,2017-04-02T01:00:50Z,FA,Good
48,Parallel computing,758536638,22173,Wbm1058,2017-01-06T01:19:08Z,FA,Good
49,Parallel computing,754859462,22173,Georgia guy,2016-12-14T21:55:47Z,FA,Good
50,Parallel computing,754858920,22173,Loadmaster,2016-12-14T21:52:48Z,FA,Good
51,Parallel computing,754857928,22173,Loadmaster,2016-12-14T21:47:05Z,FA,Good
52,Parallel computing,754345436,22173,Wbm1058,2016-12-12T04:19:26Z,FA,Good
53,Parallel computing,754345077,22173,Wbm1058,2016-12-12T04:16:19Z,FA,Good
54,Parallel computing,754305452,22173,Georgia guy,2016-12-11T23:09:13Z,FA,Good
55,Parallel computing,742034980,22173,JohnBlackburne,2016-10-01T08:02:19Z,FA,Good
56,Parallel computing,742032932,22173,51.6.155.192,2016-10-01T07:41:58Z,FA,Good
57,Parallel computing,739789794,22173,InternetArchiveBot,2016-09-17T01:08:35Z,FA,Good
58,Parallel computing,737042274,22173,Nyuszika7H,2016-08-31T11:43:59Z,FA,Good
59,Parallel computing,737037092,22173,112.196.26.124,2016-08-31T10:56:39Z,FA,Good
60,Parallel computing,737036912,22173,112.196.26.124,2016-08-31T10:54:32Z,FA,Good
61,Parallel computing,712675820,22173,Dhrm77,2016-03-30T14:03:17Z,FA,Good
62,Parallel computing,712589921,22173,SheriffIsInTown,2016-03-30T00:06:35Z,FA,Good
63,Parallel computing,712589818,22173,SheriffIsInTown,2016-03-30T00:05:41Z,FA,Good
64,Parallel computing,711766796,22173,D.Lazard,2016-03-24T19:15:05Z,FA,Good
65,Parallel computing,711761293,22173,SineBot,2016-03-24T18:29:34Z,FA,Good
66,Parallel computing,711761183,22173,Dhrm77,2016-03-24T18:28:46Z,FA,Good
67,Parallel computing,711744349,22173,SheriffIsInTown,2016-03-24T16:08:37Z,FA,Good
68,Parallel computing,711742596,22173,Dhrm77,2016-03-24T15:53:31Z,FA,Good
69,Parallel computing,674492337,22173,Veyselperu,2015-08-04T08:40:47Z,FA,Good
70,Parallel computing,586506025,22173,Bilorv,2013-12-17T16:01:23Z,FA,Good
71,Parallel computing,586505934,22173,Bilorv,2013-12-17T16:00:52Z,FA,Good
72,Parallel computing,586474252,22173,Dmcq,2013-12-17T10:44:25Z,FA,Good
73,Parallel computing,586473860,22173,Dmcq,2013-12-17T10:38:55Z,FA,Good
74,Parallel computing,586464520,22173,JohnBlackburne,2013-12-17T08:36:45Z,FA,Good
75,Parallel computing,586461098,22173,Bilorv,2013-12-17T07:49:36Z,FA,Good
76,Parallel computing,585826689,22173,YpnBot,2013-12-12T23:52:12Z,FA,Good
77,Parallel computing,577752104,22173,Brirush,2013-10-18T19:17:59Z,FA,Good
78,Parallel computing,565772195,22173,BDD,2013-07-25T16:23:05Z,FA,Good
79,Parallel computing,565701051,22173,85.217.42.90,2013-07-25T03:39:47Z,FA,Good
80,Parallel computing,565562534,22173,Article editor,2013-07-24T02:30:15Z,FA,Good
81,Parallel computing,565554616,22173,202.124.74.2,2013-07-24T01:03:09Z,FA,Good
82,Parallel computing,565553448,22173,202.124.74.2,2013-07-24T00:49:27Z,FA,Good
83,Parallel computing,565547244,22173,JPaestpreornJeolhlna,2013-07-23T23:43:16Z,FA,Good
84,Parallel computing,565482728,22173,Labattblueboy,2013-07-23T14:30:48Z,FA,Good
85,Parallel computing,565480517,22173,Dmcq,2013-07-23T14:11:52Z,FA,Good
86,Parallel computing,565480213,22173,Labattblueboy,2013-07-23T14:09:09Z,FA,Good
87,Parallel computing,565480119,22173,Labattblueboy,2013-07-23T14:08:21Z,FA,Good
88,Parallel computing,565446759,22173,202.124.88.24,2013-07-23T08:22:34Z,FA,Good
89,Parallel computing,565446516,22173,202.124.88.24,2013-07-23T08:19:48Z,FA,Good
90,Parallel computing,565418856,22173,Labattblueboy,2013-07-23T02:47:27Z,FA,Good
91,Parallel computing,565418666,22173,Labattblueboy,2013-07-23T02:45:53Z,FA,Good
92,Parallel computing,565418567,22173,Labattblueboy,2013-07-23T02:44:45Z,FA,Good
93,Parallel computing,565410858,22173,76.65.128.222,2013-07-23T01:31:15Z,FA,Good
94,Parallel computing,565406921,22173,202.124.89.29,2013-07-23T00:53:39Z,FA,Good
95,Parallel computing,565406431,22173,202.124.89.29,2013-07-23T00:48:33Z,FA,Good
96,Parallel computing,565356415,22173,Labattblueboy,2013-07-22T17:28:20Z,FA,Good
97,Parallel computing,565356344,22173,Labattblueboy,2013-07-22T17:27:30Z,FA,Good
98,Parallel computing,565322631,22173,Graeme Bartlett,2013-07-22T12:17:56Z,FA,Good
99,Parallel computing,565317844,22173,JPaestpreornJeolhlna,2013-07-22T11:32:20Z,FA,Good
100,Parallel computing,565283776,22173,76.65.128.222,2013-07-22T05:07:18Z,FA,Good
101,Parallel computing,565164657,22173,JPaestpreornJeolhlna,2013-07-21T09:12:13Z,FA,Good
102,Parallel computing,565164009,22173,Arthur Rubin,2013-07-21T09:04:22Z,FA,Good
103,Parallel computing,565148657,22173,76.65.128.222,2013-07-21T05:46:06Z,FA,Good
104,Parallel computing,565127784,22173,Georgia guy,2013-07-21T01:19:11Z,FA,Good
105,Parallel computing,565119794,22173,203.171.197.16,2013-07-20T23:55:45Z,FA,Good
106,Parallel computing,565118871,22173,203.171.197.16,2013-07-20T23:46:26Z,FA,Good
107,Parallel computing,564876383,22173,Born2cycle,2013-07-19T03:47:04Z,FA,Good
108,Parallel computing,564761898,22173,Dmcq,2013-07-18T08:38:20Z,FA,Good
109,Parallel computing,564755647,22173,76.65.128.222,2013-07-18T07:17:00Z,FA,Good
110,Parallel computing,564753895,22173,Moyogo,2013-07-18T06:53:37Z,FA,Good
111,Parallel computing,564746260,22173,Zzyzx11,2013-07-18T05:15:27Z,FA,Good
112,Parallel computing,564746142,22173,Zzyzx11,2013-07-18T05:13:56Z,FA,Good
113,Parallel computing,564746033,22173,Zzyzx11,2013-07-18T05:12:22Z,FA,Good
114,Parallel computing,564745660,22173,Zzyzx11,2013-07-18T05:07:03Z,FA,Good
115,Parallel computing,564745551,22173,Zzyzx11,2013-07-18T05:05:42Z,FA,Good
116,Parallel computing,564745082,22173,Zzyzx11,2013-07-18T04:58:58Z,FA,Good
117,Parallel computing,564745002,22173,Zzyzx11,2013-07-18T04:57:52Z,FA,Good
118,Parallel computing,564743772,22173,76.65.128.222,2013-07-18T04:40:48Z,FA,Good
119,Parallel computing,564743617,22173,76.65.128.222,2013-07-18T04:38:28Z,FA,Good
120,Parallel computing,564727844,22173,Arthur Rubin,2013-07-18T01:30:44Z,FA,Good
121,Parallel computing,564727175,22173,Arthur Rubin,2013-07-18T01:23:34Z,FA,Good
122,Parallel computing,564723137,22173,Red Slash,2013-07-18T00:40:49Z,FA,Good
123,Parallel computing,564722972,22173,Red Slash,2013-07-18T00:38:56Z,FA,Good
124,Parallel computing,564722847,22173,Red Slash,2013-07-18T00:37:39Z,FA,Good
125,Parallel computing,564722747,22173,Red Slash,2013-07-18T00:36:33Z,FA,Good
126,Parallel computing,564722669,22173,Red Slash,2013-07-18T00:35:29Z,FA,Good
127,Parallel computing,557075934,22173,Lugia2453,2013-05-27T21:41:50Z,FA,Good
128,Parallel computing,557075923,22173,67.87.243.27,2013-05-27T21:41:44Z,FA,Good
129,Parallel computing,557075665,22173,WadeSimMiser,2013-05-27T21:39:36Z,FA,Good
130,Parallel computing,557075642,22173,67.87.243.27,2013-05-27T21:39:20Z,FA,Good
131,Parallel computing,557075461,22173,67.87.243.27,2013-05-27T21:37:50Z,FA,Good
132,Parallel computing,543511977,22173,Incnis Mrsi,2013-03-11T22:28:29Z,FA,Good
133,Parallel computing,543506655,22173,SineBot,2013-03-11T22:01:13Z,FA,Good
134,Parallel computing,543506397,22173,B787 300,2013-03-11T21:59:59Z,FA,Good
135,Parallel computing,521681180,22173,71.87.23.22,2012-11-06T15:41:40Z,FA,Good
136,Parallel computing,478352437,22173,Georgia guy,2012-02-23T01:36:55Z,FA,Good
137,Parallel computing,470517167,22173,Dodger67,2012-01-09T23:01:13Z,FA,Good
138,Parallel computing,470461846,22173,Redge,2012-01-09T17:00:15Z,FA,Good
139,Parallel computing,465692478,22173,Graeme Bartlett,2011-12-13T20:07:05Z,FA,Good
140,Parallel computing,465653227,22173,Geo7777,2011-12-13T15:52:34Z,FA,Good
141,Parallel computing,431476102,22173,Tommyjb,2011-05-29T12:13:18Z,FA,Good
142,Parallel computing,431475511,22173,86.135.209.101,2011-05-29T12:06:38Z,FA,Good
143,Parallel computing,429640845,22173,SineBot,2011-05-17T23:20:25Z,FA,Good
144,Parallel computing,429640621,22173,206.24.49.1,2011-05-17T23:18:50Z,FA,Good
145,Parallel computing,424228415,22173,Jsayre64,2011-04-15T17:07:55Z,FA,Good
146,Parallel computing,424228335,22173,187.35.238.232,2011-04-15T17:07:16Z,FA,Good
147,Parallel computing,407864440,22173,JohnBlackburne,2011-01-14T16:55:20Z,FA,Good
148,Parallel computing,407856019,22173,Galzigler,2011-01-14T15:56:13Z,FA,Good
149,Parallel computing,407855935,22173,Galzigler,2011-01-14T15:55:43Z,FA,Good
150,Parallel computing,402013892,22173,VeblenBot,2010-12-12T20:47:31Z,FA,Good
151,Parallel computing,396643589,22173,Arthur Rubin,2010-11-14T04:30:01Z,FA,Good
152,Parallel computing,396640944,22173,66.108.161.139,2010-11-14T04:05:20Z,FA,Good
153,Parallel computing,391004663,22173,Diego Grez-Cañete,2010-10-16T04:24:42Z,FA,Good
154,Parallel computing,391004052,22173,RedSoxFan274,2010-10-16T04:18:18Z,FA,Good
155,Parallel computing,380327506,22173,Yousou,2010-08-22T14:47:15Z,FA,Good
156,Parallel computing,377659807,22173,Macrakis,2010-08-07T15:07:36Z,FA,Good
157,Parallel computing,377624796,22173,213.158.199.138,2010-08-07T10:03:31Z,FA,Good
158,Parallel computing,377451616,22173,Arthur Rubin,2010-08-06T09:31:15Z,FA,Good
159,Parallel computing,377448526,22173,213.158.199.139,2010-08-06T08:54:29Z,FA,Good
160,Parallel computing,375344837,22173,WildBot,2010-07-25T09:30:14Z,FA,Good
161,Parallel computing,359716505,22173,TeleComNasSprVen,2010-05-02T21:50:22Z,FA,Good
162,Parallel computing,356107658,22173,SineBot,2010-04-15T04:05:47Z,FA,Good
163,Parallel computing,356107640,22173,TeleComNasSprVen,2010-04-15T04:05:36Z,FA,Good
164,Parallel computing,356107202,22173,TeleComNasSprVen,2010-04-15T04:01:25Z,FA,Good
165,Parallel computing,352385209,22173,CelticWonder,2010-03-27T19:22:22Z,FA,Good
166,Parallel computing,352385013,22173,CelticWonder,2010-03-27T19:21:13Z,FA,Good
167,Parallel computing,352082335,22173,DeltaQuad,2010-03-26T01:24:47Z,FA,Good
168,Parallel computing,352038578,22173,CelticWonder,2010-03-25T20:55:30Z,FA,Good
169,Parallel computing,352038361,22173,CelticWonder,2010-03-25T20:54:16Z,FA,Good
170,Parallel computing,343057815,22173,Tristan Tondino,2010-02-10T01:19:54Z,FA,Good
171,Parallel computing,342725957,22173,Arthur Rubin,2010-02-08T16:38:55Z,FA,Good
172,Parallel computing,342720276,22173,Tristan Tondino,2010-02-08T16:09:34Z,FA,Good
173,Parallel computing,336608538,22173,PolarYukon,2010-01-08T15:29:22Z,FA,Good
174,Parallel computing,334223585,22173,SineBot,2009-12-27T07:25:43Z,FA,Good
175,Parallel computing,334223460,22173,Jonnty,2009-12-27T07:24:32Z,FA,Good
176,Parallel computing,316152535,22173,Mwtoews,2009-09-25T16:51:55Z,FA,Good
177,Parallel computing,316115222,22173,Alchemist Jack,2009-09-25T12:53:41Z,FA,Good
178,Parallel computing,316104456,22173,93.94.199.30,2009-09-25T11:23:05Z,FA,Good
179,Parallel computing,309522353,22173,Melchoir,2009-08-23T01:20:49Z,FA,Good
180,Parallel computing,294055701,22173,VeblenBot,2009-06-02T23:49:45Z,FA,Good
181,Parallel computing,292326117,22173,Nixeagle,2009-05-25T23:46:29Z,FA,Good
182,Parallel computing,292322954,22173,Nixeagle,2009-05-25T23:28:35Z,FA,Good
183,Parallel computing,292322032,22173,Nixeagle,2009-05-25T23:23:35Z,FA,Good
184,Parallel computing,292321567,22173,Nixeagle,2009-05-25T23:21:05Z,FA,Good
185,Parallel computing,292321248,22173,Nixeagle,2009-05-25T23:19:09Z,FA,Good
186,Parallel computing,287541344,22173,Magioladitis,2009-05-02T23:37:32Z,FA,Good
187,Parallel computing,283282661,22173,PeterBrooks,2009-04-12T01:13:43Z,FA,Good
188,Parallel computing,274352459,22173,207.190.127.186,2009-03-02T05:16:55Z,FA,Good
189,Parallel computing,251042136,22173,SineBot,2008-11-11T05:25:12Z,FA,Good
190,Parallel computing,251041981,22173,66.76.60.154,2008-11-11T05:23:57Z,FA,Good
191,Parallel computing,246067611,22173,Danelius,2008-10-18T10:04:17Z,FA,Good
192,Parallel computing,238337781,22173,Reyk,2008-09-14T10:58:32Z,FA,Good
193,Parallel computing,238329415,22173,82.4.200.97,2008-09-14T09:53:09Z,FA,Good
194,Parallel computing,232197007,22173,Reyk,2008-08-15T22:46:25Z,FA,Good
195,Parallel computing,232184124,22173,67.141.15.204,2008-08-15T21:24:40Z,FA,Good
196,Parallel computing,230542782,22173,SatyrBot,2008-08-08T03:57:12Z,FA,Good
197,Parallel computing,224158390,22173,Andy Christ,2008-07-07T16:13:28Z,FA,Good
198,Parallel computing,224156173,22173,Andy Christ,2008-07-07T16:00:50Z,FA,Good
199,Parallel computing,196859337,22173,VeblenBot,2008-03-08T21:44:24Z,FA,Good
200,Parallel computing,172106966,22173,Dicklyon,2007-11-17T16:55:23Z,FA,Good
201,Parallel computing,172099192,22173,140.184.40.104,2007-11-17T16:02:35Z,FA,Good
202,Parallel computing,169512650,22173,Daimanta,2007-11-06T01:56:04Z,FA,Good
203,Parallel computing,159202405,22173,Cronholm144,2007-09-20T17:14:31Z,FA,Good
204,Parallel computing,155426583,22173,Octahedron80,2007-09-03T15:21:08Z,FA,Good
205,Parallel computing,155425601,22173,Octahedron80,2007-09-03T15:15:35Z,FA,Good
206,Parallel computing,144018761,22173,Altenmann,2007-07-11T18:52:12Z,FA,Good
207,Parallel computing,143825916,22173,Java7837,2007-07-10T21:35:20Z,FA,Good
208,Parallel computing,141084322,22173,BetacommandBot,2007-06-28T01:48:12Z,FA,Good
209,Parallel computing,133157897,22173,Geometry guy,2007-05-24T12:26:56Z,FA,Good
210,Parallel computing,130630789,22173,PrimeFan,2007-05-13T22:02:18Z,FA,Good
211,Parallel computing,130614718,22173,Cronholm144,2007-05-13T20:44:18Z,FA,Good
212,Parallel computing,130607126,22173,Anton Mravcek,2007-05-13T20:10:10Z,FA,Good
213,Parallel computing,130414894,22173,Cronholm144,2007-05-12T22:40:17Z,FA,Good
214,Parallel computing,127436307,22173,Java7837,2007-05-01T15:21:55Z,FA,Good
215,Parallel computing,115606093,22173,Dionyziz,2007-03-16T18:10:40Z,FA,Good
216,Parallel computing,86530496,22173,Ckatz,2006-11-08T18:00:43Z,FA,Good
217,Parallel computing,86499893,22173,Thechosenone021,2006-11-08T15:07:35Z,FA,Good
218,Parallel computing,86439119,22173,Ckatz,2006-11-08T05:50:24Z,FA,Good
219,Parallel computing,86424279,22173,Thechosenone021,2006-11-08T03:51:54Z,FA,Good
220,Parallel computing,86424249,22173,Thechosenone021,2006-11-08T03:51:42Z,FA,Good
221,Parallel computing,79050546,22173,Anton Mravcek,2006-10-02T15:20:45Z,FA,Good
222,Parallel computing,79028124,22173,RoseWill,2006-10-02T11:46:40Z,FA,Good
223,Parallel computing,78331126,22173,Herostratus,2006-09-28T17:03:10Z,FA,Good
224,Parallel computing,78261014,22173,The Rambling Man,2006-09-28T06:59:07Z,FA,Good
225,Parallel computing,78260823,22173,Ckatz,2006-09-28T06:56:59Z,FA,Good
226,Parallel computing,78257436,22173,Manatba,2006-09-28T06:21:58Z,FA,Good
227,Parallel computing,73598695,22173,Wikisquared,2006-09-03T17:06:45Z,FA,Good
228,Parallel computing,73598467,22173,82.18.180.85,2006-09-03T17:05:06Z,FA,Good
229,Parallel computing,59759643,22173,Thefourdotelipsis,2006-06-21T05:20:53Z,FA,Good
230,Parallel computing,54972534,22173,Gbleem,2006-05-24T23:07:08Z,FA,Good
231,Parallel computing,31762093,22173,Numerao,2005-12-17T20:05:29Z,FA,Good
232,Parallel computing,31700737,22173,AustinKnight,2005-12-17T05:16:36Z,FA,Good
233,Parallel computing,31699911,22173,AustinKnight,2005-12-17T05:07:00Z,FA,Good
234,Parallel computing,31662487,22173,PrimeFan,2005-12-16T22:31:57Z,FA,Good
235,Parallel computing,26564462,22173,Numerao,2005-10-26T22:07:58Z,FA,Good
236,Parallel computing,26536557,22173,CommandoGuard~enwiki,2005-10-26T15:55:48Z,FA,Good
237,Parallel computing,26528696,22173,4pq1injbok,2005-10-26T13:57:37Z,FA,Good
238,Parallel computing,26521295,22173,CommandoGuard~enwiki,2005-10-26T11:35:35Z,FA,Good
239,Parallel computing,26520591,22173,CommandoGuard~enwiki,2005-10-26T11:20:55Z,FA,Good
240,Parallel computing,23638718,22173,4pq1injbok,2005-09-21T00:20:27Z,FA,Good
241,Parallel computing,23610710,22173,Numerao,2005-09-20T17:52:14Z,FA,Good
242,Parallel computing,23591985,22173,82.5.17.21,2005-09-20T11:49:33Z,FA,Good
243,Parallel computing,22492059,22173,Anton Mravcek,2005-09-03T20:07:55Z,FA,Good
244,Parallel computing,22299924,22173,66.67.177.114,2005-09-01T03:14:37Z,FA,Good
245,Parallel computing,22299808,22173,66.67.177.114,2005-09-01T03:12:37Z,FA,Good
246,Parallel computing,15919054,22173,Fvw,2005-01-02T17:46:52Z,FA,Good
247,Parallel computing,9045846,22173,Revolver,2004-11-10T09:43:43Z,FA,Good
248,Parallel computing,7290840,22173,66.245.0.163,2004-08-27T20:35:12Z,FA,Good
249,Parallel computing,5486265,22173,Template namespace initialisation script,2004-06-04T05:19:13Z,FA,Good
250,Parallel computing,3911139,22173,Docu,2004-04-02T18:27:41Z,FA,Good
251,Parallel computing,3026186,22173,Egil,2004-02-22T10:15:20Z,FA,Good
252,Parallel computing,2481803,22173,Egil,2004-02-22T10:08:43Z,FA,Good
253,Parallel computing,2481747,22173,Dpbsmith,2004-02-12T16:19:40Z,FA,Good
254,Parallel computing,2370795,22173,PrimeFan,2004-02-03T17:47:29Z,FA,Good
255,Parallel computing,2293519,22173,141.217.173.168,2004-01-26T16:31:14Z,FA,Good
256,Parallel computing,2235436,22173,Dpbsmith,2004-01-26T01:47:34Z,FA,Good
257,Parallel computing,2231360,22173,141.217.200.131,2004-01-24T22:39:13Z,FA,Good
258,Parallel computing,2222803,22173,Dpbsmith,2004-01-06T23:19:15Z,FA,Good
259,Parallel computing,2101259,22173,Dpbsmith,2004-01-06T12:01:38Z,FA,Good
260,Parallel computing,2097797,22173,Dpbsmith,2004-01-06T02:50:39Z,FA,Good
261,Parallel computing,2095200,22173,Dpbsmith,2004-01-05T22:58:51Z,FA,Good
262,Parallel computing,2093509,22173,Dpbsmith,2004-01-03T14:44:35Z,FA,Good
263,Parallel computing,2075891,22173,Dpbsmith,2004-01-03T14:42:52Z,FA,Good
264,Parallel computing,2075880,22173,Conversion script,2002-02-25T15:43:11Z,FA,Good
265,Manchester Mark 1,845471291,479126,Lowercase sigmabot III,2018-06-12T00:54:32Z,FA,Good
266,Manchester Mark 1,845390450,479126,Arthur Rubin,2018-06-11T13:38:13Z,FA,Good
267,Manchester Mark 1,845365018,479126,Certes,2018-06-11T09:14:33Z,FA,Good
268,Manchester Mark 1,845361494,479126,JFG,2018-06-11T08:30:57Z,FA,Good
269,Manchester Mark 1,845353265,479126,Purgy Purgatorio,2018-06-11T06:49:26Z,FA,Good
270,Manchester Mark 1,845352857,479126,Purgy Purgatorio,2018-06-11T06:44:08Z,FA,Good
271,Manchester Mark 1,845347092,479126,Arthur Rubin,2018-06-11T05:33:16Z,FA,Good
272,Manchester Mark 1,845346778,479126,Arthur Rubin,2018-06-11T05:31:07Z,FA,Good
273,Manchester Mark 1,845346471,479126,JFG,2018-06-11T05:28:17Z,FA,Good
274,Manchester Mark 1,845329882,479126,Arthur Rubin,2018-06-11T02:24:52Z,FA,Good
275,Manchester Mark 1,845320219,479126,Lowercase sigmabot III,2018-06-11T00:53:08Z,FA,Good
276,Manchester Mark 1,845303158,479126,Power~enwiki,2018-06-10T21:56:58Z,FA,Good
277,Manchester Mark 1,844288914,479126,Arthur Rubin (alternate),2018-06-03T23:33:35Z,FA,Good
278,Manchester Mark 1,765720123,479126,Wbm1058,2017-02-16T01:33:50Z,FA,Good
279,Manchester Mark 1,765602016,479126,Jenks24,2017-02-15T09:59:24Z,FA,Good
280,Manchester Mark 1,765129973,479126,Wisnu Aji,2017-02-12T19:56:37Z,FA,Good
281,Manchester Mark 1,763764979,479126,RMCD bot,2017-02-05T03:31:05Z,FA,Good
282,Manchester Mark 1,759366618,479126,Wbm1058,2017-01-10T19:14:59Z,FA,Good
283,Manchester Mark 1,759350739,479126,Georgia guy,2017-01-10T17:34:32Z,FA,Good
284,Manchester Mark 1,759350516,479126,Georgia guy,2017-01-10T17:33:04Z,FA,Good
285,Manchester Mark 1,758541356,479126,Wbm1058,2017-01-06T01:53:33Z,FA,Good
286,Manchester Mark 1,758537356,479126,Georgia guy,2017-01-06T01:25:12Z,FA,Good
287,Manchester Mark 1,718141865,479126,JJMC89 bot,2016-05-01T19:43:03Z,FA,Good
288,Manchester Mark 1,715879470,479126,Double sharp,2016-04-18T14:14:08Z,FA,Good
289,Manchester Mark 1,715879331,479126,Double sharp,2016-04-18T14:13:17Z,FA,Good
290,Manchester Mark 1,706046480,479126,Dhrm77,2016-02-21T03:33:39Z,FA,Good
291,Manchester Mark 1,653428952,479126,Flyer22 Reborn,2015-03-25T07:46:54Z,FA,Good
292,Manchester Mark 1,652983705,479126,120.146.80.122,2015-03-22T07:33:23Z,FA,Good
293,Manchester Mark 1,652962034,479126,Stickee,2015-03-22T02:35:50Z,FA,Good
294,Manchester Mark 1,652847490,479126,120.146.80.122,2015-03-21T07:27:43Z,FA,Good
295,Manchester Mark 1,610674087,479126,Arthur Rubin,2014-05-29T17:48:15Z,FA,Good
296,Manchester Mark 1,609700149,479126,Wschart,2014-05-22T18:00:02Z,FA,Good
297,Manchester Mark 1,608971683,479126,SineBot,2014-05-17T15:39:19Z,FA,Good
298,Manchester Mark 1,608971576,479126,Orthoplex64,2014-05-17T15:38:09Z,FA,Good
299,Manchester Mark 1,590002856,479126,Dave Dial,2014-01-10T00:27:28Z,FA,Good
300,Manchester Mark 1,590001392,479126,71.82.227.72,2014-01-10T00:13:49Z,FA,Good
301,Manchester Mark 1,588398749,479126,Hafspajen,2013-12-30T17:51:12Z,FA,Good
302,Manchester Mark 1,586132544,479126,Speling12345,2013-12-15T02:50:29Z,FA,Good
303,Manchester Mark 1,582993307,479126,Bryanrutherford0,2013-11-23T19:57:58Z,FA,Good
304,Manchester Mark 1,566353468,479126,Fiiiisch!,2013-07-29T23:32:08Z,FA,Good
305,Manchester Mark 1,564723358,479126,RMCD bot,2013-07-18T00:43:19Z,FA,Good
306,Manchester Mark 1,496804848,479126,SineBot,2012-06-09T21:30:23Z,FA,Good
307,Manchester Mark 1,496804688,479126,178.7.109.249,2012-06-09T21:29:15Z,FA,Good
308,Manchester Mark 1,496768358,479126,Arthur Rubin,2012-06-09T16:37:40Z,FA,Good
309,Manchester Mark 1,496752782,479126,SineBot,2012-06-09T14:38:38Z,FA,Good
310,Manchester Mark 1,496752669,479126,178.7.109.249,2012-06-09T14:37:32Z,FA,Good
